,SSC,variable,value,sortOrder
670,Lismore (Vic.),"$7,800-15,599",5,2
671,Loch Sport,"$7,800-15,599",6,2
672,Main Ridge,"$7,800-15,599",4,2
673,Merrijig (Mansfield - Vic.),"$7,800-15,599",5,2
674,Muntham,"$7,800-15,599",4,2
675,Myers Flat,"$7,800-15,599",4,2
676,Myrniong,"$7,800-15,599",3,2
677,Nayook,"$7,800-15,599",4,2
678,Neerim South,"$7,800-15,599",9,2
679,Nelson (Vic.),"$7,800-15,599",3,2
680,Newlyn North,"$7,800-15,599",3,2
681,Norlane,"$7,800-15,599",63,2
682,North Shore (Vic.),"$7,800-15,599",6,2
683,Nullawarre,"$7,800-15,599",4,2
684,Omeo,"$7,800-15,599",3,2
685,Panmure,"$7,800-15,599",5,2
686,Paradise Beach,"$7,800-15,599",3,2
687,Patchewollock,"$7,800-15,599",3,2
688,Penshurst (Vic.),"$7,800-15,599",5,2
689,Port Albert,"$7,800-15,599",5,2
690,Redesdale,"$7,800-15,599",3,2
691,Rushworth,"$7,800-15,599",5,2
692,Sandy Point (Vic.),"$7,800-15,599",4,2
693,Sedgwick,"$7,800-15,599",4,2
694,Shelford,"$7,800-15,599",3,2
695,Smeaton,"$7,800-15,599",4,2
696,Strathbogie,"$7,800-15,599",4,2
697,Streatham,"$7,800-15,599",4,2
698,Sunset Strip (Vic.),"$7,800-15,599",4,2
699,Tatyoon,"$7,800-15,599",4,2
700,Teddywaddy,"$7,800-15,599",6,2
701,Tinamba,"$7,800-15,599",3,2
702,Tooborac,"$7,800-15,599",4,2
703,Trentham East,"$7,800-15,599",3,2
704,Tungamah,"$7,800-15,599",6,2
705,Ullina,"$7,800-15,599",4,2
706,Warneet,"$7,800-15,599",3,2
707,Waubra,"$7,800-15,599",5,2
708,Wedderburn (Vic.),"$7,800-15,599",5,2
709,Whorouly,"$7,800-15,599",3,2
710,Yalca,"$7,800-15,599",5,2
711,Yannathan,"$7,800-15,599",3,2
712,Aloomba,"$7,800-15,599",6,2
713,Aratula (Qld),"$7,800-15,599",6,2
714,Archerfield,"$7,800-15,599",6,2
715,Aurukun,"$7,800-15,599",28,2
716,Austinville,"$7,800-15,599",3,2
717,Bajool,"$7,800-15,599",6,2
718,Ballandean,"$7,800-15,599",4,2
719,Bancroft,"$7,800-15,599",4,2
720,Barney Point,"$7,800-15,599",6,2
721,Bella Creek,"$7,800-15,599",3,2
722,Bells Bridge,"$7,800-15,599",4,2
723,Bingil Bay,"$7,800-15,599",3,2
724,Blackbutt (Qld),"$7,800-15,599",6,2
725,Blackbutt North,"$7,800-15,599",3,2
726,Bloomsbury,"$7,800-15,599",5,2
727,Bluff,"$7,800-15,599",3,2
728,Bollier,"$7,800-15,599",4,2
729,Boonooroo,"$7,800-15,599",3,2
730,Boreen Point,"$7,800-15,599",3,2
731,Bororen,"$7,800-15,599",5,2
732,Brigalow,"$7,800-15,599",5,2
733,Brooloo,"$7,800-15,599",4,2
734,Broxburn,"$7,800-15,599",3,2
735,Byfield,"$7,800-15,599",3,2
736,Captain Creek,"$7,800-15,599",4,2
737,Cardwell,"$7,800-15,599",8,2
738,Cherbourg,"$7,800-15,599",22,2
739,Childers (Qld),"$7,800-15,599",11,2
740,Clifton (Qld),"$7,800-15,599",9,2
741,Conway,"$7,800-15,599",4,2
742,Cootharaba,"$7,800-15,599",6,2
743,Cushnie,"$7,800-15,599",4,2
744,Dallarnil,"$7,800-15,599",3,2
745,Doomadgee,"$7,800-15,599",21,2
746,Eton,"$7,800-15,599",7,2
747,Felton,"$7,800-15,599",4,2
748,Freshwater Point,"$7,800-15,599",3,2
749,Gaeta,"$7,800-15,599",3,2
750,Glenwood (Qld),"$7,800-15,599",16,2
751,Godwin Beach,"$7,800-15,599",5,2
752,Goomeri,"$7,800-15,599",8,2
753,Guluguba,"$7,800-15,599",3,2
754,Hannaford,"$7,800-15,599",3,2
755,Hope Vale,"$7,800-15,599",13,2
756,Horse Camp,"$7,800-15,599",3,2
757,Horseshoe Bay,"$7,800-15,599",3,2
758,Iama Island,"$7,800-15,599",5,2
759,Ilbilbie,"$7,800-15,599",3,2
760,Innot Hot Springs,"$7,800-15,599",3,2
761,Inverlaw,"$7,800-15,599",4,2
762,Kairi,"$7,800-15,599",5,2
763,Keppel Sands,"$7,800-15,599",7,2
764,Kia Ora (Qld),"$7,800-15,599",3,2
765,Kinka Beach,"$7,800-15,599",4,2
766,Kowanyama,"$7,800-15,599",14,2
767,Linville,"$7,800-15,599",3,2
768,Lockhart River,"$7,800-15,599",3,2
769,Lockrose,"$7,800-15,599",5,2
770,Mabuiag Island,"$7,800-15,599",3,2
771,Maidenwell,"$7,800-15,599",3,2
772,Majors Creek (Qld),"$7,800-15,599",4,2
773,Mapoon,"$7,800-15,599",4,2
774,Maroondan,"$7,800-15,599",4,2
775,Masig Island,"$7,800-15,599",7,2
776,Miallo,"$7,800-15,599",3,2
777,Mission River,"$7,800-15,599",15,2
778,Moore,"$7,800-15,599",6,2
779,Mossman Gorge,"$7,800-15,599",4,2
780,Mount Charlton,"$7,800-15,599",6,2
781,Mount Martin,"$7,800-15,599",7,2
782,Mount Mellum,"$7,800-15,599",7,2
783,Mount Morgan,"$7,800-15,599",14,2
784,Mutchilba,"$7,800-15,599",3,2
785,Muttaburra,"$7,800-15,599",4,2
786,North Deep Creek,"$7,800-15,599",6,2
787,Pinjarra Hills,"$7,800-15,599",5,2
788,Pinnacle (Qld),"$7,800-15,599",3,2
789,Poona,"$7,800-15,599",3,2
790,Pormpuraaw,"$7,800-15,599",14,2
791,Proston,"$7,800-15,599",3,2
792,Redridge,"$7,800-15,599",8,2
793,Ridgewood (Qld),"$7,800-15,599",3,2
794,Roadvale,"$7,800-15,599",3,2
795,Rosedale (Qld),"$7,800-15,599",4,2
796,Royston,"$7,800-15,599",3,2
797,Saibai Island,"$7,800-15,599",12,2
798,Sandy Creek (Qld),"$7,800-15,599",7,2
799,Seventy Mile,"$7,800-15,599",4,2
800,St Kilda (Qld),"$7,800-15,599",4,2
801,Tansey,"$7,800-15,599",3,2
802,Tara (Qld),"$7,800-15,599",15,2
803,Taromeo,"$7,800-15,599",6,2
804,Tarzali,"$7,800-15,599",3,2
805,Thangool,"$7,800-15,599",6,2
806,The Gemfields,"$7,800-15,599",9,2
807,The Summit,"$7,800-15,599",3,2
808,Thornton (Qld),"$7,800-15,599",4,2
809,Topaz,"$7,800-15,599",3,2
810,Torbanlea,"$7,800-15,599",5,2
811,Two Mile,"$7,800-15,599",4,2
812,Umagico,"$7,800-15,599",9,2
813,Vale View,"$7,800-15,599",6,2
814,Wallangarra,"$7,800-15,599",7,2
815,Warraber Islet,"$7,800-15,599",7,2
816,Wattle Grove (Qld),"$7,800-15,599",3,2
817,Wellesley Islands,"$7,800-15,599",22,2
818,Wolffdene,"$7,800-15,599",4,2
819,Wonga Beach,"$7,800-15,599",7,2
820,Woodbury (Qld),"$7,800-15,599",4,2
821,Woorabinda,"$7,800-15,599",21,2
822,Wujal Wujal,"$7,800-15,599",3,2
823,Yarrabah,"$7,800-15,599",27,2
824,Amata,"$7,800-15,599",13,2
825,Blakiston,"$7,800-15,599",3,2
826,Cadell,"$7,800-15,599",3,2
827,Cambrai,"$7,800-15,599",3,2
828,Carrickalinga,"$7,800-15,599",5,2
829,Cowandilla,"$7,800-15,599",9,2
830,Elizabeth,"$7,800-15,599",5,2
831,Elizabeth South,"$7,800-15,599",20,2
832,Elizabeth Vale,"$7,800-15,599",27,2
833,Elliston,"$7,800-15,599",3,2
834,Finniss,"$7,800-15,599",3,2
835,Hackham West,"$7,800-15,599",36,2
836,Halbury,"$7,800-15,599",6,2
837,Iron Knob,"$7,800-15,599",3,2
838,Iwantja,"$7,800-15,599",4,2
839,Jerusalem,"$7,800-15,599",6,2
840,Jervois,"$7,800-15,599",4,2
841,Kalangadoo,"$7,800-15,599",4,2
842,Kalka,"$7,800-15,599",4,2
843,Kaltjiti,"$7,800-15,599",4,2
844,Keswick,"$7,800-15,599",6,2
845,Marrabel,"$7,800-15,599",6,2
846,Mimili,"$7,800-15,599",4,2
847,Monarto South,"$7,800-15,599",5,2
848,Mount Charles,"$7,800-15,599",4,2
849,Mount Jagged,"$7,800-15,599",3,2
850,Mount Schank,"$7,800-15,599",4,2
851,Nangwarry,"$7,800-15,599",4,2
852,Nildottie,"$7,800-15,599",6,2
853,Ob Flat,"$7,800-15,599",5,2
854,Oodnadatta,"$7,800-15,599",3,2
855,Parham,"$7,800-15,599",4,2
856,Penfield Gardens,"$7,800-15,599",4,2
857,Peterhead,"$7,800-15,599",11,2
858,Pukatja,"$7,800-15,599",7,2
859,Ramco Heights,"$7,800-15,599",4,2
860,Robertstown,"$7,800-15,599",4,2
861,Sandy Creek (SA),"$7,800-15,599",3,2
862,Tantanoola,"$7,800-15,599",3,2
863,Warnertown,"$7,800-15,599",4,2
864,Wingfield,"$7,800-15,599",3,2
865,Wirrabara,"$7,800-15,599",6,2
866,Woodchester,"$7,800-15,599",4,2
867,Wyomi,"$7,800-15,599",3,2
868,Yalata,"$7,800-15,599",3,2
869,Ajana,"$7,800-15,599",3,2
870,Beelerup,"$7,800-15,599",5,2
871,Belhus,"$7,800-15,599",3,2
872,Camballin,"$7,800-15,599",20,2
873,Canna,"$7,800-15,599",3,2
874,Cape Burney,"$7,800-15,599",4,2
875,Casuarina (WA),"$7,800-15,599",9,2
876,Clackline,"$7,800-15,599",4,2
877,Cranbrook (WA),"$7,800-15,599",5,2
878,Cue,"$7,800-15,599",3,2
879,Dale,"$7,800-15,599",3,2
880,Dampier Peninsula,"$7,800-15,599",11,2
881,Deanmill,"$7,800-15,599",3,2
882,Ferguson (WA),"$7,800-15,599",3,2
883,Fitzroy Crossing,"$7,800-15,599",15,2
884,Gibson Desert North,"$7,800-15,599",3,2
885,Gledhow,"$7,800-15,599",6,2
886,Goomalling,"$7,800-15,599",3,2
887,Halls Creek (WA),"$7,800-15,599",11,2
888,Hyden,"$7,800-15,599",3,2
889,Kalumburu,"$7,800-15,599",6,2
890,Kangaroo Gully,"$7,800-15,599",5,2
891,Karawara,"$7,800-15,599",16,2
892,Karloo,"$7,800-15,599",5,2
893,Lagrange,"$7,800-15,599",14,2
894,Lake Clifton,"$7,800-15,599",8,2
895,Laverton (WA),"$7,800-15,599",5,2
896,Leeman,"$7,800-15,599",4,2
897,Lockyer (WA),"$7,800-15,599",10,2
898,Meckering,"$7,800-15,599",3,2
899,Mingenew,"$7,800-15,599",3,2
900,Mullingar,"$7,800-15,599",3,2
901,Ngaanyatjarra-Giles,"$7,800-15,599",16,2
902,North Yunderup,"$7,800-15,599",8,2
903,Nulsen,"$7,800-15,599",9,2
904,Peaceful Bay,"$7,800-15,599",4,2
905,Pingelly,"$7,800-15,599",6,2
906,Pingrup,"$7,800-15,599",4,2
907,Roebourne,"$7,800-15,599",9,2
908,St George Ranges,"$7,800-15,599",19,2
909,Sturt Creek,"$7,800-15,599",7,2
910,Tambellup,"$7,800-15,599",3,2
911,Tanami (WA),"$7,800-15,599",5,2
912,Telfer,"$7,800-15,599",3,2
913,Warburton (WA),"$7,800-15,599",11,2
914,Warmun,"$7,800-15,599",15,2
915,West Coolup,"$7,800-15,599",5,2
916,West End (WA),"$7,800-15,599",3,2
917,Willare,"$7,800-15,599",4,2
918,Wiluna,"$7,800-15,599",4,2
919,Wokalup,"$7,800-15,599",5,2
920,Yarloop,"$7,800-15,599",3,2
921,Beulah (Tas.),"$7,800-15,599",4,2
922,Clarence Point,"$7,800-15,599",4,2
923,Colebrook,"$7,800-15,599",3,2
924,Crabtree,"$7,800-15,599",4,2
925,Elderslie (Tas.),"$7,800-15,599",4,2
926,Elizabeth Town,"$7,800-15,599",3,2
927,Ellendale (Tas.),"$7,800-15,599",5,2
928,Gagebrook,"$7,800-15,599",9,2
929,Geeveston,"$7,800-15,599",7,2
930,Gordon (Tas.),"$7,800-15,599",3,2
931,Grove,"$7,800-15,599",3,2
932,Lymwood,"$7,800-15,599",5,2
933,Magra,"$7,800-15,599",9,2
934,Milabena,"$7,800-15,599",5,2
935,Mole Creek,"$7,800-15,599",4,2
936,Montagu,"$7,800-15,599",3,2
937,Mount Hicks,"$7,800-15,599",5,2
938,Mowbray (Tas.),"$7,800-15,599",25,2
939,Nubeena,"$7,800-15,599",5,2
940,Parattah,"$7,800-15,599",6,2
941,Punchbowl (Tas.),"$7,800-15,599",7,2
942,Ringarooma,"$7,800-15,599",3,2
943,Rocherlea,"$7,800-15,599",5,2
944,Squeaking Point,"$7,800-15,599",5,2
945,Triabunna,"$7,800-15,599",7,2
946,White Beach,"$7,800-15,599",3,2
947,Wilmot,"$7,800-15,599",3,2
948,Ali Curung,"$7,800-15,599",13,2
949,Alpurrurulam,"$7,800-15,599",11,2
950,Amoonguna,"$7,800-15,599",10,2
951,Ampilatwatja,"$7,800-15,599",16,2
952,Angurugu,"$7,800-15,599",3,2
953,Anmatjere,"$7,800-15,599",9,2
954,Areyonga,"$7,800-15,599",3,2
955,Arumbera,"$7,800-15,599",9,2
956,Barunga,"$7,800-15,599",6,2
957,Beswick,"$7,800-15,599",16,2
958,Borroloola,"$7,800-15,599",15,2
959,Bulman Weemol,"$7,800-15,599",7,2
960,Burt Plain,"$7,800-15,599",8,2
961,Ciccone,"$7,800-15,599",4,2
962,Daguragu,"$7,800-15,599",10,2
963,East Arnhem,"$7,800-15,599",24,2
964,Emungalan,"$7,800-15,599",6,2
965,Engawala,"$7,800-15,599",5,2
966,Galiwinku,"$7,800-15,599",60,2
967,Gunbalanya,"$7,800-15,599",24,2
968,Gunyangara,"$7,800-15,599",11,2
969,Haasts Bluff,"$7,800-15,599",5,2
970,Hermannsburg,"$7,800-15,599",14,2
971,Hugh,"$7,800-15,599",4,2
972,Imanpa,"$7,800-15,599",4,2
973,Jilkminggan,"$7,800-15,599",4,2
974,Kakadu,"$7,800-15,599",7,2
975,Kalkarindji,"$7,800-15,599",4,2
976,Kaltukatjara,"$7,800-15,599",6,2
977,Katherine South,"$7,800-15,599",12,2
978,Kintore,"$7,800-15,599",15,2
979,Lajamanu,"$7,800-15,599",16,2
980,Maningrida,"$7,800-15,599",58,2
981,McArthur,"$7,800-15,599",4,2
982,Milikapiti,"$7,800-15,599",5,2
983,Milingimbi,"$7,800-15,599",36,2
984,Miniyeri,"$7,800-15,599",7,2
985,Minjilang,"$7,800-15,599",3,2
986,Mutitjulu,"$7,800-15,599",6,2
987,Nauiyu,"$7,800-15,599",9,2
988,Nganmarriyanga,"$7,800-15,599",15,2
989,Ngukurr,"$7,800-15,599",20,2
990,Nitmiluk,"$7,800-15,599",4,2
991,Numbulwar,"$7,800-15,599",31,2
992,Papunya,"$7,800-15,599",11,2
993,Petermann,"$7,800-15,599",6,2
994,Pigeon Hole,"$7,800-15,599",4,2
995,Pirlangimpi,"$7,800-15,599",11,2
996,Ramingining,"$7,800-15,599",24,2
997,Robinson River,"$7,800-15,599",7,2
998,Sandover,"$7,800-15,599",11,2
999,Santa Teresa,"$7,800-15,599",19,2
1000,Stuart (NT),"$7,800-15,599",4,2
1001,Tablelands (NT),"$7,800-15,599",3,2
1002,Thamarrurr,"$7,800-15,599",7,2
1003,Titjikala,"$7,800-15,599",6,2
1004,Tiwi Islands,"$7,800-15,599",4,2
1005,Victoria River,"$7,800-15,599",3,2
1006,Wadeye,"$7,800-15,599",62,2
1007,Wallace Rockhole,"$7,800-15,599",3,2
1008,Warruwi,"$7,800-15,599",11,2
1009,West Arnhem,"$7,800-15,599",14,2
1010,Wurrumiyanga,"$7,800-15,599",51,2
1011,Wutunugurra,"$7,800-15,599",4,2
1012,Yarralin,"$7,800-15,599",4,2
1013,Yirrkala,"$7,800-15,599",15,2
1014,Yuelamu,"$7,800-15,599",7,2
1015,Yuendumu,"$7,800-15,599",16,2
1016,Airds,"$15,600-20,799",33,3
1017,Ashby Heights,"$15,600-20,799",3,3
1018,Austral Eden,"$15,600-20,799",4,3
1019,Baradine,"$15,600-20,799",6,3
1020,Barmedman,"$15,600-20,799",4,3
1021,Barraba,"$15,600-20,799",9,3
1022,Batar Creek,"$15,600-20,799",3,3
1023,Bidwill (NSW),"$15,600-20,799",50,3
1024,Binnaway,"$15,600-20,799",3,3
1025,Bootawa,"$15,600-20,799",3,3
1026,Bowraville,"$15,600-20,799",5,3
1027,Brooms Head,"$15,600-20,799",3,3
1028,Buckajo,"$15,600-20,799",3,3
1029,Buckaroo,"$15,600-20,799",6,3
1030,Bucketty,"$15,600-20,799",3,3
1031,Bundarra,"$15,600-20,799",5,3
1032,Camerons Creek,"$15,600-20,799",3,3
1033,Caroona,"$15,600-20,799",4,3
1034,Claymore,"$15,600-20,799",31,3
1035,Cliftleigh,"$15,600-20,799",6,3
1036,Coolongolook,"$15,600-20,799",6,3
1037,Coomealla,"$15,600-20,799",7,3
1038,Curlewis (NSW),"$15,600-20,799",8,3
1039,Currarong,"$15,600-20,799",6,3
1040,Dalgety,"$15,600-20,799",4,3
1041,Darbys Falls,"$15,600-20,799",4,3
1042,Dareton,"$15,600-20,799",5,3
1043,Doyalson,"$15,600-20,799",6,3
1044,Drake,"$15,600-20,799",3,3
1045,Eatonsville,"$15,600-20,799",5,3
1046,Elands,"$15,600-20,799",4,3
1047,Ellangowan (NSW),"$15,600-20,799",3,3
1048,Elsmore,"$15,600-20,799",3,3
1049,Euabalong,"$15,600-20,799",6,3
1050,Failford,"$15,600-20,799",5,3
1051,Fernmount,"$15,600-20,799",5,3
1052,Fernvale (NSW),"$15,600-20,799",3,3
1053,Fishermans Reach,"$15,600-20,799",3,3
1054,Gleniffer,"$15,600-20,799",4,3
1055,Goolgowi,"$15,600-20,799",4,3
1056,Gravesend,"$15,600-20,799",5,3
1057,Greenethorpe,"$15,600-20,799",4,3
1058,Horseshoe Bend,"$15,600-20,799",5,3
1059,Iluka (NSW),"$15,600-20,799",8,3
1060,Kentucky South,"$15,600-20,799",3,3
1061,Khancoban,"$15,600-20,799",3,3
1062,Koonorigan,"$15,600-20,799",3,3
1063,Kremnos,"$15,600-20,799",3,3
1064,Lord Howe Island,"$15,600-20,799",4,3
1065,Lowanna,"$15,600-20,799",3,3
1066,Lynwood (NSW),"$15,600-20,799",3,3
1067,Maloneys Beach,"$15,600-20,799",3,3
1068,Mount Warning,"$15,600-20,799",3,3
1069,Murrami,"$15,600-20,799",3,3
1070,Nobbys Creek,"$15,600-20,799",4,3
1071,Numeralla,"$15,600-20,799",4,3
1072,Oxley Island,"$15,600-20,799",4,3
1073,Pelican (NSW),"$15,600-20,799",10,3
1074,Pimlico (NSW),"$15,600-20,799",3,3
1075,Premer,"$15,600-20,799",3,3
1076,Purfleet,"$15,600-20,799",4,3
1077,Quialigo,"$15,600-20,799",4,3
1078,Roseberry,"$15,600-20,799",4,3
1079,Sedgefield,"$15,600-20,799",5,3
1080,Seelands,"$15,600-20,799",3,3
1081,Silverwater (Lake Macquarie - NSW),"$15,600-20,799",4,3
1082,South Guyra,"$15,600-20,799",3,3
1083,Stanbridge,"$15,600-20,799",5,3
1084,Stokers Siding,"$15,600-20,799",5,3
1085,Stroud,"$15,600-20,799",9,3
1086,Sunshine (NSW),"$15,600-20,799",6,3
1087,Tabulam,"$15,600-20,799",4,3
1088,Talbingo,"$15,600-20,799",5,3
1089,The Bight,"$15,600-20,799",3,3
1090,Tomingley,"$15,600-20,799",4,3
1091,Tottenham (NSW),"$15,600-20,799",3,3
1092,Tumblong,"$15,600-20,799",5,3
1093,Uki,"$15,600-20,799",4,3
1094,Ulmarra,"$15,600-20,799",8,3
1095,Upper Horseshoe Creek,"$15,600-20,799",4,3
1096,Urbenville,"$15,600-20,799",3,3
1097,Urliup,"$15,600-20,799",3,3
1098,Valla,"$15,600-20,799",9,3
1099,Wadeville,"$15,600-20,799",5,3
1100,Walgett,"$15,600-20,799",18,3
1101,Walla Walla,"$15,600-20,799",6,3
1102,Welby,"$15,600-20,799",6,3
1103,White Cliffs,"$15,600-20,799",3,3
1104,Wilcannia,"$15,600-20,799",6,3
1105,Windale,"$15,600-20,799",19,3
1106,Wingen,"$15,600-20,799",6,3
1107,Winton (NSW),"$15,600-20,799",3,3
1108,Wolumla,"$15,600-20,799",5,3
1109,Woodburn (Richmond Valley - NSW),"$15,600-20,799",4,3
1110,Wooli,"$15,600-20,799",3,3
1111,Woolomin,"$15,600-20,799",3,3
1112,Wyangala,"$15,600-20,799",5,3
1113,Wyndham (NSW),"$15,600-20,799",3,3
1114,Yanco,"$15,600-20,799",4,3
1115,Boolarra,"$15,600-20,799",6,3
1116,Bridge Creek,"$15,600-20,799",3,3
1117,Broadmeadows (Vic.),"$15,600-20,799",67,3
1118,Buxton (Vic.),"$15,600-20,799",3,3
1119,Carrajung South,"$15,600-20,799",4,3
1120,Chewton,"$15,600-20,799",6,3
1121,Coronet Bay,"$15,600-20,799",3,3
1122,Cororooke,"$15,600-20,799",3,3
1123,Dereel,"$15,600-20,799",5,3
1124,Dookie,"$15,600-20,799",4,3
1125,Dumbalk,"$15,600-20,799",6,3
1126,Dunolly (Vic.),"$15,600-20,799",9,3
1127,Ensay,"$15,600-20,799",4,3
1128,Flowerdale (Vic.),"$15,600-20,799",7,3
1129,Grantville,"$15,600-20,799",6,3
1130,Gunbower,"$15,600-20,799",5,3
1131,Halls Gap,"$15,600-20,799",6,3
1132,Jancourt East,"$15,600-20,799",3,3
1133,Kirkstall,"$15,600-20,799",4,3
1134,Koondrook,"$15,600-20,799",8,3
1135,Long Forest,"$15,600-20,799",4,3
1136,Marysville,"$15,600-20,799",3,3
1137,Millgrove,"$15,600-20,799",11,3
1138,Mologa,"$15,600-20,799",3,3
1139,Moonambel,"$15,600-20,799",3,3
1140,Mount Beauty,"$15,600-20,799",5,3
1141,Moyhu,"$15,600-20,799",4,3
1142,Murrabit,"$15,600-20,799",4,3
1143,Myall (Gannawarra - Vic.),"$15,600-20,799",5,3
1144,Newtown (Golden Plains - Vic.),"$15,600-20,799",6,3
1145,Noojee,"$15,600-20,799",4,3
1146,Pioneer Bay,"$15,600-20,799",3,3
1147,Raymond Island,"$15,600-20,799",5,3
1148,Raywood,"$15,600-20,799",4,3
1149,Skipton,"$15,600-20,799",5,3
1150,St Arnaud North,"$15,600-20,799",3,3
1151,St Germains,"$15,600-20,799",4,3
1152,Stanhope (Vic.),"$15,600-20,799",6,3
1153,Surf Beach (Vic.),"$15,600-20,799",4,3
1154,Tawonga,"$15,600-20,799",5,3
1155,The Sisters,"$15,600-20,799",3,3
1156,Thorpdale,"$15,600-20,799",6,3
1157,Tolmie,"$15,600-20,799",4,3
1158,Walpa,"$15,600-20,799",3,3
1159,Warrenbayne,"$15,600-20,799",3,3
1160,Welshpool (Vic.),"$15,600-20,799",3,3
1161,Wilby,"$15,600-20,799",3,3
1162,Wycheproof,"$15,600-20,799",6,3
1163,Yabba North,"$15,600-20,799",4,3
1164,Adelaide Park,"$15,600-20,799",3,3
1165,Ambrose,"$15,600-20,799",3,3
1166,Anthony,"$15,600-20,799",3,3
1167,Aramac,"$15,600-20,799",6,3
1168,Aratula (Qld),"$15,600-20,799",4,3
1169,Archerfield,"$15,600-20,799",6,3
1170,Augathella,"$15,600-20,799",3,3
1171,Aurukun,"$15,600-20,799",11,3
1172,Badu Island,"$15,600-20,799",13,3
1173,Baree,"$15,600-20,799",3,3
1174,Biggenden,"$15,600-20,799",3,3
1175,Blackbutt North,"$15,600-20,799",3,3
1176,Blenheim,"$15,600-20,799",4,3
1177,Butchers Creek,"$15,600-20,799",3,3
1178,Byfield,"$15,600-20,799",3,3
1179,Camp Creek (Qld),"$15,600-20,799",3,3
1180,Cecil Plains,"$15,600-20,799",4,3
1181,Cherbourg,"$15,600-20,799",18,3
1182,Childers (Qld),"$15,600-20,799",11,3
1183,Coconuts,"$15,600-20,799",4,3
1184,Colosseum,"$15,600-20,799",3,3
1185,Conondale,"$15,600-20,799",7,3
1186,Cooloola Cove,"$15,600-20,799",13,3
1187,Cooloolabin,"$15,600-20,799",5,3
1188,Corella,"$15,600-20,799",4,3
1189,Croydon (Qld),"$15,600-20,799",5,3
1190,Dajarra,"$15,600-20,799",5,3
1191,Deepwater (Qld),"$15,600-20,799",3,3
1192,Depot Hill,"$15,600-20,799",7,3
1193,Dinmore,"$15,600-20,799",9,3
1194,Doomadgee,"$15,600-20,799",17,3
1195,Ducklo,"$15,600-20,799",5,3
1196,Ebbw Vale,"$15,600-20,799",4,3
1197,Ellen Grove,"$15,600-20,799",22,3
1198,Emu Vale,"$15,600-20,799",3,3
1199,Feluga,"$15,600-20,799",4,3
1200,Giru,"$15,600-20,799",6,3
1201,Happy Valley (Qld),"$15,600-20,799",5,3
1202,Homebush (Qld),"$15,600-20,799",4,3
1203,Hookswood,"$15,600-20,799",4,3
1204,Hope Vale,"$15,600-20,799",4,3
1205,Horton,"$15,600-20,799",5,3
1206,Iama Island,"$15,600-20,799",5,3
1207,Image Flat,"$15,600-20,799",4,3
1208,Inala,"$15,600-20,799",112,3
1209,Injinoo,"$15,600-20,799",11,3
1210,Innisfail,"$15,600-20,799",5,3
1211,Innisfail Estate,"$15,600-20,799",11,3
1212,Inverlaw,"$15,600-20,799",3,3
1213,Iveragh,"$15,600-20,799",4,3
1214,Julia Creek,"$15,600-20,799",4,3
1215,Kilkivan,"$15,600-20,799",7,3
1216,Lake Eacham,"$15,600-20,799",4,3
1217,Lake Mary,"$15,600-20,799",3,3
1218,Lamb Island,"$15,600-20,799",4,3
1219,Laura (Qld),"$15,600-20,799",3,3
1220,Lockrose,"$15,600-20,799",3,3
1221,Lowmead,"$15,600-20,799",6,3
1222,Maaroom,"$15,600-20,799",5,3
1223,Macleay Island,"$15,600-20,799",21,3
1224,Masig Island,"$15,600-20,799",6,3
1225,Millaa Millaa,"$15,600-20,799",5,3
1226,Mission River,"$15,600-20,799",12,3
1227,Moa Island,"$15,600-20,799",4,3
1228,Mount Garnet,"$15,600-20,799",4,3
1229,Mount Ossa,"$15,600-20,799",4,3
1230,Muirlea,"$15,600-20,799",4,3
1231,Mungar,"$15,600-20,799",6,3
1232,Nelly Bay,"$15,600-20,799",9,3
1233,North Deep Creek,"$15,600-20,799",6,3
1234,North Isis,"$15,600-20,799",4,3
1235,Norwell,"$15,600-20,799",4,3
1236,Nudgee Beach,"$15,600-20,799",3,3
1237,Oakenden,"$15,600-20,799",4,3
1238,Palen Creek,"$15,600-20,799",3,3
1239,Palm Island,"$15,600-20,799",21,3
1240,Pormpuraaw,"$15,600-20,799",6,3
1241,Royston,"$15,600-20,799",4,3
1242,Russell Island,"$15,600-20,799",17,3
1243,Sarina Range,"$15,600-20,799",6,3
1244,Silky Oak,"$15,600-20,799",4,3
1245,South Mission Beach,"$15,600-20,799",6,3
1246,Southern Cross (Qld),"$15,600-20,799",4,3
1247,Tamaree,"$15,600-20,799",7,3
1248,Taylors Beach (Qld),"$15,600-20,799",3,3
1249,Toolooa,"$15,600-20,799",9,3
1250,Torbanlea,"$15,600-20,799",5,3
1251,Umagico,"$15,600-20,799",4,3
1252,Upper Barron,"$15,600-20,799",4,3
1253,Wallangarra,"$15,600-20,799",3,3
1254,Wallaville,"$15,600-20,799",5,3
1255,Wangan,"$15,600-20,799",3,3
1256,Warraber Islet,"$15,600-20,799",4,3
1257,Wellesley Islands,"$15,600-20,799",7,3
1258,Woodgate,"$15,600-20,799",9,3
1259,Woorabinda,"$15,600-20,799",9,3
1260,Wujal Wujal,"$15,600-20,799",5,3
1261,Yangan,"$15,600-20,799",3,3
1262,Yarrabah,"$15,600-20,799",19,3
1263,Yelarbon,"$15,600-20,799",4,3
1264,Amata,"$15,600-20,799",3,3
1265,Bolivar,"$15,600-20,799",4,3
1266,Brownlow Ki,"$15,600-20,799",3,3
