"","SSC","variable","value"
"79394","Mourilyan","Other.Religions",7
"79395","Mourilyan Harbour","Other.Religions",0
"79396","Mowbray (Qld)","Other.Religions",0
"79397","Mowbullan","Other.Religions",0
"79398","Moy Pocket","Other.Religions",0
"79399","Mp Creek","Other.Religions",0
"79400","Muckadilla","Other.Religions",0
"79401","Mudgeeraba","Other.Religions",77
"79402","Mudjimba","Other.Religions",9
"79403","Mudlo","Other.Religions",0
"79404","Muirlea","Other.Religions",0
"79405","Mulambin","Other.Religions",9
"79406","Mulara","Other.Religions",0
"79407","Muldu","Other.Religions",0
"79408","Mulgildie","Other.Religions",0
"79409","Mulgowie","Other.Religions",0
"79410","Mulgrave (Qld)","Other.Religions",0
"79411","Mullett Creek","Other.Religions",0
"79412","Munbilla","Other.Religions",0
"79413","Munbura","Other.Religions",0
"79414","Munderra","Other.Religions",0
"79415","Mundoo","Other.Religions",16
"79416","Mundoolun","Other.Religions",8
"79417","Mundowran","Other.Religions",0
"79418","Mundubbera","Other.Religions",11
"79419","Mungabunda","Other.Religions",0
"79420","Mungallala","Other.Religions",0
"79421","Mungallala South","Other.Religions",0
"79422","Mungalli","Other.Religions",0
"79423","Mungar","Other.Religions",0
"79424","Mungindi (Qld)","Other.Religions",0
"79425","Mungungo","Other.Religions",0
"79426","Mungy","Other.Religions",0
"79427","Muniganeen","Other.Religions",3
"79428","Munna Creek","Other.Religions",0
"79429","Munro Plains","Other.Religions",0
"79430","Munruben","Other.Religions",16
"79431","Murarrie","Other.Religions",32
"79432","Murgon","Other.Religions",17
"79433","Murphys Creek (Qld)","Other.Religions",0
"79434","Murray","Other.Religions",3
"79435","Murray Upper","Other.Religions",0
"79436","Murrays Bridge","Other.Religions",0
"79437","Murrigal","Other.Religions",0
"79438","Murrumba","Other.Religions",0
"79439","Murrumba Downs","Other.Religions",66
"79440","Murweh","Other.Religions",0
"79441","Mutarnee","Other.Religions",0
"79442","Mutchilba","Other.Religions",0
"79443","Mutdapilly","Other.Religions",4
"79444","Muttaburra","Other.Religions",0
"79445","Myall Park (Qld)","Other.Religions",0
"79446","Myrtlevale","Other.Religions",0
"79447","Mysterton","Other.Religions",3
"79448","Nahrunda","Other.Religions",0
"79449","Nambour","Other.Religions",64
"79450","Nanango","Other.Religions",22
"79451","Nandi","Other.Religions",0
"79452","Nandowrie","Other.Religions",0
"79453","Nangram","Other.Religions",0
"79454","Nangwee","Other.Religions",0
"79455","Nankin","Other.Religions",0
"79456","Nanum","Other.Religions",3
"79457","Narangba","Other.Religions",56
"79458","Narbethong (Qld)","Other.Religions",0
"79459","Narko","Other.Religions",0
"79460","Natural Bridge","Other.Religions",0
"79461","Nearum","Other.Religions",0
"79462","Nebine","Other.Religions",0
"79463","Nebo","Other.Religions",0
"79464","Neerdie","Other.Religions",0
"79465","Nelly Bay","Other.Religions",7
"79466","Nerada","Other.Religions",0
"79467","Nerang","Other.Religions",154
"79468","Neranwood","Other.Religions",4
"79469","Nerimbera","Other.Religions",0
"79470","Netherby (Qld)","Other.Religions",0
"79471","Netherdale","Other.Religions",0
"79472","Neumgna","Other.Religions",0
"79473","Neurum","Other.Religions",0
"79474","Neusa Vale","Other.Religions",0
"79475","Nevilton","Other.Religions",0
"79476","New Beith","Other.Religions",27
"79477","New Chum","Other.Religions",0
"79478","New Harbourline","Other.Religions",0
"79479","New Mapoon","Other.Religions",0
"79480","New Moonta","Other.Religions",0
"79481","Newell","Other.Religions",0
"79482","Newlands (Qld)","Other.Religions",0
"79483","Newport (Qld)","Other.Religions",14
"79484","Newtown (Toowoomba - Qld)","Other.Religions",83
"79485","Ngatjan","Other.Religions",0
"79486","Nicholson (Qld)","Other.Religions",0
"79487","Nikenbah","Other.Religions",0
"79488","Nindaroo","Other.Religions",0
"79489","Ninderry","Other.Religions",0
"79490","Nindooinbah","Other.Religions",0
"79491","Nine Mile (Qld)","Other.Religions",0
"79492","Nine Mile Creek","Other.Religions",0
"79493","Ningi","Other.Religions",18
"79494","Nive","Other.Religions",0
"79495","No 4 Branch","Other.Religions",0
"79496","No 5 Branch","Other.Religions",10
"79497","No 6 Branch","Other.Religions",0
"79498","Noah","Other.Religions",0
"79499","Nobby","Other.Religions",0
"79500","Nockatunga","Other.Religions",0
"79501","Nome","Other.Religions",0
"79502","Noorama","Other.Religions",0
"79503","Noorindoo","Other.Religions",0
"79504","Noosa Heads","Other.Religions",17
"79505","Noosa North Shore","Other.Religions",0
"79506","Noosaville","Other.Religions",30
"79507","Norley","Other.Religions",0
"79508","Norman Park","Other.Religions",31
"79509","Normanton","Other.Religions",5
"79510","North Aramara","Other.Religions",0
"79511","North Arm (Qld)","Other.Religions",0
"79512","North Booval","Other.Religions",22
"79513","North Branch (Southern Downs - Qld)","Other.Religions",0
"79514","North Branch (Toowoomba - Qld)","Other.Religions",0
"79515","North Bungunya","Other.Religions",0
"79516","North Deep Creek","Other.Religions",0
"79517","North Eton","Other.Religions",0
"79518","North Gregory","Other.Religions",0
"79519","North Ipswich","Other.Religions",36
"79520","North Isis","Other.Religions",0
"79521","North Johnstone","Other.Religions",0
"79522","North Lakes","Other.Religions",208
"79523","North Mackay","Other.Religions",55
"79524","North Maclagan","Other.Religions",0
"79525","North Maclean","Other.Religions",4
"79526","North Maleny","Other.Religions",5
"79527","North Stradbroke Island","Other.Religions",0
"79528","North Talwood","Other.Religions",5
"79529","North Tivoli","Other.Religions",0
"79530","North Toowoomba","Other.Religions",40
"79531","North Ward","Other.Religions",47
"79532","Northgate (Qld)","Other.Religions",88
"79533","Northhead","Other.Religions",0
"79534","Norville","Other.Religions",14
"79535","Norwell","Other.Religions",0
"79536","Norwin","Other.Religions",0
"79537","Nudgee","Other.Religions",32
"79538","Nudgee Beach","Other.Religions",0
"79539","Nukku","Other.Religions",0
"79540","Numinbah Valley","Other.Religions",0
"79541","Nundah","Other.Religions",291
"79542","Nundubbermere","Other.Religions",0
"79543","Nutgrove","Other.Religions",0
"79544","Nychum","Other.Religions",0
"79545","O'Bil Bil","Other.Religions",0
"79546","O'Briens Hill","Other.Religions",0
"79547","O'Connell (Qld)","Other.Religions",0
"79548","O'Reilly","Other.Religions",0
"79549","Oak Beach","Other.Religions",5
"79550","Oak Valley","Other.Religions",0
"79551","Oakdale (Qld)","Other.Religions",0
"79552","Oakenden","Other.Religions",0
"79553","Oakey","Other.Religions",22
"79554","Oakey Creek","Other.Religions",0
"79555","Oakhurst (Qld)","Other.Religions",4
"79556","Oakview","Other.Religions",0
"79557","Oakwood (Qld)","Other.Religions",4
"79558","Oaky Creek","Other.Religions",0
"79559","Oberina","Other.Religions",0
"79560","Obi Obi","Other.Religions",5
"79561","Obum Obum","Other.Religions",0
"79562","Ocean View","Other.Religions",4
"79563","Ogmore","Other.Religions",0
"79564","Okeden","Other.Religions",0
"79565","Old Cooranga","Other.Religions",0
"79566","Old Talgai","Other.Religions",0
"79567","Oman Ama","Other.Religions",0
"79568","One Mile (Qld)","Other.Religions",5
"79569","Oombabeer","Other.Religions",0
"79570","Oonoonba","Other.Religions",14
"79571","Opalton","Other.Religions",0
"79572","Orallo","Other.Religions",0
"79573","Orange Creek","Other.Religions",0
"79574","Orange Hill","Other.Religions",0
"79575","Orient","Other.Religions",0
"79576","Orion","Other.Religions",0
"79577","Ormeau","Other.Religions",66
"79578","Ormiston","Other.Religions",22
"79579","Osborne (Qld)","Other.Religions",0
"79580","Ottaba","Other.Religions",0
"79581","Owanyilla","Other.Religions",3
"79582","Owens Creek","Other.Religions",7
"79583","Oxenford","Other.Religions",41
"79584","Oxford","Other.Religions",0
"79585","Oyster Creek","Other.Religions",8
"79586","Pacific Haven","Other.Religions",3
"79587","Pacific Heights","Other.Religions",0
"79588","Pacific Paradise","Other.Religions",3
"79589","Packers Camp","Other.Religions",0
"79590","Paddington (Qld)","Other.Religions",44
"79591","Paddys Green","Other.Religions",0
"79592","Paget","Other.Religions",0
"79593","Palen Creek","Other.Religions",0
"79594","Palgrave","Other.Religions",0
"79595","Pallara","Other.Religions",5
"79596","Pallarenda","Other.Religions",6
"79597","Palm Beach (Qld)","Other.Religions",38
"79598","Palm Cove","Other.Religions",6
"79599","Palm Grove (Qld)","Other.Religions",0
"79600","Palm Island","Other.Religions",9
"79601","Palmer (Qld)","Other.Religions",0
"79602","Palmerston (Qld)","Other.Religions",0
"79603","Palmtree","Other.Religions",0
"79604","Palmview","Other.Religions",0
"79605","Palmwoods (Qld)","Other.Religions",29
"79606","Palmyra (Qld)","Other.Religions",0
"79607","Paluma","Other.Religions",0
"79608","Pampas","Other.Religions",0
"79609","Park Ridge","Other.Religions",17
"79610","Park Ridge South","Other.Religions",22
"79611","Parkhurst","Other.Religions",0
"79612","Parklands (Qld)","Other.Religions",0
"79613","Parknook","Other.Religions",0
"79614","Parkside (Qld)","Other.Religions",9
"79615","Parramatta Park","Other.Religions",59
"79616","Parrearra","Other.Religions",16
"79617","Pasha","Other.Religions",0
"79618","Passchendaele","Other.Religions",0
"79619","Paterson (Qld)","Other.Religions",0
"79620","Patrick","Other.Religions",0
"79621","Patrick Estate","Other.Religions",8
"79622","Pauls Pocket","Other.Religions",0
"79623","Peachester","Other.Religions",12
"79624","Peacock Siding","Other.Religions",0
"79625","Peak Crossing","Other.Religions",0
"79626","Peak Vale","Other.Religions",0
"79627","Pechey","Other.Religions",0
"79628","Peel Island","Other.Religions",0
"79629","Peeramon","Other.Religions",4
"79630","Pelham (Qld)","Other.Religions",0
"79631","Pelican (Qld)","Other.Religions",0
"79632","Pelican Creek","Other.Religions",0
"79633","Pentland","Other.Religions",0
"79634","Penwhaupell","Other.Religions",0
"79635","Peranga","Other.Religions",0
"79636","Peregian Beach","Other.Religions",18
"79637","Perseverance","Other.Religions",0
"79638","Perwillowen","Other.Religions",0
"79639","Petford","Other.Religions",0
"79640","Petrie","Other.Religions",54
"79641","Petrie Terrace","Other.Religions",4
"79642","Pheasant Creek (Qld)","Other.Religions",0
"79643","Philpott","Other.Religions",0
"79644","Pialba","Other.Religions",22
"79645","Pickanjinnie","Other.Religions",0
"79646","Picnic Bay","Other.Religions",0
"79647","Pie Creek","Other.Religions",0
"79648","Pierces Creek","Other.Religions",0
"79649","Pikedale","Other.Religions",0
"79650","Pikes Creek","Other.Religions",0
"79651","Pile Gully","Other.Religions",0
"79652","Pilerwa","Other.Religions",0
"79653","Pilton","Other.Religions",0
"79654","Pimlico (Qld)","Other.Religions",16
"79655","Pimpimbudgee","Other.Religions",0
"79656","Pin Gin Hill","Other.Religions",6
"79657","Pinbarren","Other.Religions",0
"79658","Pindi Pindi","Other.Religions",0
"79659","Pine Creek (Qld)","Other.Religions",0
"79660","Pine Hill (Qld)","Other.Religions",0
"79661","Pine Hills","Other.Religions",0
"79662","Pine Mountain (Qld)","Other.Religions",0
"79663","Pinelands (Qld)","Other.Religions",0
"79664","Pinevale","Other.Religions",0
"79665","Pinjarra Hills","Other.Religions",3
"79666","Pink Lily","Other.Religions",0
"79667","Pinkenba","Other.Religions",0
"79668","Pinnacle (Qld)","Other.Religions",0
"79669","Pinnacles","Other.Religions",0
"79670","Pioneer (Qld)","Other.Religions",13
"79671","Pioneers Rest","Other.Religions",0
"79672","Pirrinuan","Other.Religions",0
"79673","Pittsworth","Other.Religions",0
"79674","Piturie","Other.Religions",0
"79675","Placid Hills","Other.Religions",0
"79676","Plainby","Other.Religions",0
"79677","Plainland","Other.Religions",10
"79678","Pleystowe","Other.Religions",0
"79679","Point Arkwright","Other.Religions",6
"79680","Point Lookout","Other.Religions",4
"79681","Point Vernon","Other.Religions",29
"79682","Pomona (Qld)","Other.Religions",28
"79683","Pony Hills","Other.Religions",0
"79684","Poona","Other.Religions",0
"79685","Porcupine","Other.Religions",0
"79686","Pormpuraaw","Other.Religions",7
"79687","Port Alma","Other.Religions",0
"79688","Port Curtis","Other.Religions",0
"79689","Port Douglas","Other.Religions",19
"79690","Port Of Brisbane","Other.Religions",0
"79691","Port Wine","Other.Religions",0
"79692","Portsmith","Other.Religions",4
"79693","Poruma Island","Other.Religions",0
"79694","Postmans Ridge","Other.Religions",0
"79695","Pozieres","Other.Religions",4
"79696","Prairie (Qld)","Other.Religions",0
"79697","Pratten","Other.Religions",0
"79698","Prawle","Other.Religions",0
"79699","Prenzlau","Other.Religions",0
"79700","Preston (Toowoomba - Qld)","Other.Religions",0
"79701","Preston (Whitsunday - Qld)","Other.Religions",0
"79702","Priestdale","Other.Religions",0
"79703","Prince Henry Heights","Other.Religions",0
"79704","Prince Of Wales","Other.Religions",0
"79705","Promisedland","Other.Religions",0
"79706","Proserpine","Other.Religions",8
"79707","Prospect (Qld)","Other.Religions",0
"79708","Proston","Other.Religions",0
"79709","Punchs Creek","Other.Religions",0
"79710","Punsand","Other.Religions",0
"79711","Purga","Other.Religions",0
"79712","Purrawunda","Other.Religions",0
"79713","Queenton","Other.Religions",5
"79714","Quilpie","Other.Religions",0
"79715","Quinalow","Other.Religions",0
"79716","Qunaba","Other.Religions",0
"79717","Racecourse","Other.Religions",0
"79718","Raceview","Other.Religions",46
"79719","Radford","Other.Religions",0
"79720","Raglan (Qld)","Other.Religions",0
"79721","Railway Estate","Other.Religions",11
"79722","Rainbow Beach","Other.Religions",3
"79723","Ramsay (Qld)","Other.Religions",0
"79724","Rangemore (Burdekin - Qld)","Other.Religions",0
"79725","Rangemore (Toowoomba - Qld)","Other.Religions",0
"79726","Ranges Bridge","Other.Religions",4
"79727","Rangeville","Other.Religions",68
"79728","Rangewood","Other.Religions",0
"79729","Ransome","Other.Religions",0
"79730","Rasmussen","Other.Religions",38
"79731","Rathdowney","Other.Religions",0
"79732","Ravensbourne","Other.Religions",0
"79733","Ravenshoe","Other.Religions",11
"79734","Ravenswood (Qld)","Other.Religions",0
"79735","Ravensworth (Qld)","Other.Religions",0
"79736","Rawbelle","Other.Religions",0
"79737","Red Hill (Western Downs - Qld)","Other.Religions",0
"79738","Red River","Other.Religions",0
"79739","Redbank Creek","Other.Religions",0
"79740","Redcliffe (Qld)","Other.Religions",68
"79741","Redford","Other.Religions",0
"79742","Redgate (Qld)","Other.Religions",0
"79743","Redhill Farms","Other.Religions",0
"79744","Redland Bay","Other.Religions",52
"79745","Redlynch","Other.Religions",58
"79746","Redridge","Other.Religions",3
"79747","Redwood","Other.Religions",0
"79748","Reedy Creek (Qld)","Other.Religions",44
"79749","Reesville","Other.Religions",6
"79750","Regency Downs","Other.Religions",14
"79751","Regents Park (Qld)","Other.Religions",170
"79752","Reid River","Other.Religions",0
"79753","Reids Creek","Other.Religions",0
"79754","Retro","Other.Religions",0
"79755","Rewan","Other.Religions",0
"79756","Rhydding","Other.Religions",0
"79757","Richmond (Mackay - Qld)","Other.Religions",0
"79758","Richmond (Richmond - Qld)","Other.Religions",5
"79759","Richmond Hill (Qld)","Other.Religions",10
"79760","Ridgelands","Other.Religions",0
"79761","Ridgewood (Qld)","Other.Religions",0
"79762","Rifle Range","Other.Religions",0
"79763","Ringtail Creek","Other.Religions",0
"79764","Ringwood (Qld)","Other.Religions",0
"79765","Riordanvale","Other.Religions",0
"79766","Ripley","Other.Religions",0
"79767","Rita Island","Other.Religions",0
"79768","River Heads","Other.Religions",8
"79769","River Ranch","Other.Religions",0
"79770","Riverleigh","Other.Religions",0
"79771","Riversleigh","Other.Religions",0
"79772","Riverton (Qld)","Other.Religions",0
"79773","Riverview (Qld)","Other.Religions",29
"79774","Roadvale","Other.Religions",3
"79775","Roche Creek","Other.Religions",0
"79776","Rochedale South","Other.Religions",190
"79777","Rockhampton City","Other.Religions",21
"79778","Rockingham (Qld)","Other.Religions",0
"79779","Rocklea (Qld)","Other.Religions",37
"79780","Rockmount","Other.Religions",0
"79781","Rocksberg","Other.Religions",0
"79782","Rockside","Other.Religions",0
